date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2012-07-11,0,0,,,0,0,,
2012-07-12,0,0,,,0,0,,
2012-07-13,0,0,,,0,0,,
2012-07-14,0,0,,,0,0,,
2012-07-15,0,0,,,0,0,,
2012-07-16,0,0,,,0,0,,
2012-07-17,0,0,,,0,0,,
2012-07-18,0,0,,,0,0,,
2012-07-19,0,0,,,0,0,,
2012-07-20,0,0,,,0,0,,
2012-07-21,0,0,,,0,0,,
2012-07-22,0,0,,,0,0,,
2012-07-23,0,0,,,0,0,,
2012-07-24,0,0,,,0,0,,
2012-07-25,0,0,,,0,0,,
2012-07-26,0,0,,,0,0,,
2012-07-27,0,0,,,0,0,,
2012-07-28,0,0,,,0,0,,
2012-07-29,0,0,,,0,0,,
2012-07-30,0,0,,,0,0,,
2012-07-31,0,0,,,0,0,,
2012-08-01,0,0,,,0,0,,
2012-08-02,0,0,,,0,0,,
2012-08-03,0,0,,,0,0,,
2012-08-04,0,0,,,0,0,,
2012-08-05,0,0,,,0,0,,
2012-08-06,0,0,,,0,0,,
2012-08-07,0,0,,,0,0,,
2012-08-08,0,0,,,0,0,,
2012-08-09,0,0,,,0,0,,
2012-08-10,388,3.629769190238389,547d7cab503b0b266760bd93,"""It's The Romney-Ryan Plan""",0,0,,
2012-08-11,0,0,,,0,0,,
2012-08-12,0,0,,,0,0,,
2012-08-13,0,0,,,0,0,,
2012-08-14,0,0,,,0,0,,
2012-08-15,0,0,,,0,0,,
2012-08-16,0,0,,,0,0,,
2012-08-17,0,0,,,0,0,,
2012-08-18,0,0,,,0,0,,
2012-08-19,0,0,,,0,0,,
2012-08-20,0,0,,,0,0,,
2012-08-21,0,0,,,0,0,,
2012-08-22,0,0,,,0,0,,
2012-08-23,34,1.5692270413897678,547d7bfd503b0b266760bc85,Kris Kobach's Doing His Part For Romney's Latino Outreach,0,0,,
2012-08-24,0,0,,,0,0,,
2012-08-25,0,0,,,0,0,,
2012-08-26,0,0,,,0,0,,
2012-08-27,0,0,,,0,0,,
2012-08-28,0,0,,,0,0,,
2012-08-29,122,1.1891145712925053,547d7c3e503b0b266760bceb,Andrea Mitchell Lets Rick Santorum Off Hook On Big Welfare Lie,0,0,,
2012-08-30,0,0,,,0,0,,
2012-08-31,0,0,,,0,0,,
2012-09-01,98,1.0628397819264486,547d7c61503b0b266760bd20,Is Ralph Reed Still Exploiting Evangelicals For His Clients?,0,0,,
2012-09-02,0,0,,,0,0,,
2012-09-03,0,0,,,0,0,,
2012-09-04,0,0,,,0,0,,
2012-09-05,0,0,,,0,0,,
2012-09-06,0,0,,,0,0,,
2012-09-07,0,0,,,0,0,,
2012-09-08,0,0,,,0,0,,
2012-09-09,0,0,,,0,0,,
2012-09-10,0,0,,,0,0,,
2012-09-11,0,0,,,0,0,,
2012-09-12,0,0,,,0,0,,
2012-09-13,0,0,,,0,0,,
2012-09-14,0,0,,,0,0,,
2012-09-15,0,0,,,0,0,,
2012-09-16,0,0,,,0,0,,
2012-09-17,0,0,,,0,0,,
2012-09-18,0,0,,,0,0,,
2012-09-19,0,0,,,0,0,,
2012-09-20,134,2.140701484913575,547d7c2f503b0b266760bcd5,Mitt's Unfortunate Reference To 'Illegal Aliens' On Univision,0,0,,
2012-09-21,0,0,,,0,0,,
2012-09-22,0,0,,,0,0,,
2012-09-23,0,0,,,0,0,,
2012-09-24,0,0,,,0,0,,
2012-09-25,69,1.3028199873579822,547d7c02503b0b266760bc8e,"As Arizona's SB1070 Becomes Law, 'Dark Chapter' Of History Looms, Author Warns",0,0,,
2012-09-26,0,0,,,0,0,,
2012-09-27,0,0,,,0,0,,
2012-09-28,0,0,,,0,0,,
2012-09-29,0,0,,,0,0,,
2012-09-30,31,1.4092328671214398,547d7c30503b0b266760bcd6,He Plays A 'Moderate' Minister On TV - But He's Far From It,0,0,,
2012-10-01,0,0,,,0,0,,
2012-10-02,0,0,,,0,0,,
2012-10-03,0,0,,,0,0,,
2012-10-04,0,0,,,0,0,,
2012-10-05,0,0,,,0,0,,
2012-10-06,0,0,,,0,0,,
2012-10-07,0,0,,,0,0,,
2012-10-08,0,0,,,0,0,,
2012-10-09,0,0,,,0,0,,
2012-10-10,0,0,,,0,0,,
2012-10-11,0,0,,,0,0,,
2012-10-12,0,0,,,0,0,,
2012-10-13,130,1.0280284178252805,547d7c01503b0b266760bc8c,Will A Surging Latino Vote Turn Arizona Blue This Election?,0,0,,
2012-10-14,0,0,,,0,0,,
2012-10-15,0,0,,,0,0,,
2012-10-16,0,0,,,0,0,,
2012-10-17,187,1.6177717497908617,547d7c42503b0b266760bcf1,"Obama Paints Romney As 'Me-Too Mitt', More Extreme Than Bush",0,0,,
2012-10-18,0,0,,,0,0,,
2012-10-19,0,0,,,0,0,,
2012-10-20,0,0,,,0,0,,
2012-10-21,0,0,,,0,0,,
2012-10-22,0,0,,,0,0,,
2012-10-23,0,0,,,0,0,,
2012-10-24,0,0,,,0,0,,
2012-10-25,0,0,,,0,0,,
2012-10-26,0,0,,,0,0,,
2012-10-27,0,0,,,0,0,,
2012-10-28,0,0,,,0,0,,
2012-10-29,0,0,,,0,0,,
2012-10-30,0,0,,,0,0,,
2012-10-31,0,0,,,0,0,,
2012-11-01,0,0,,,0,0,,
2012-11-02,0,0,,,0,0,,
2012-11-03,0,0,,,0,0,,
2012-11-04,0,0,,,0,0,,
2012-11-05,0,0,,,0,0,,
2012-11-06,0,0,,,0,0,,
2012-11-07,213,1.3626590310889126,547d7c81503b0b266760bd50,America Elects A Liberal Agenda,0,0,,
2012-11-08,0,0,,,0,0,,
2012-11-09,169,1.706477037992069,547d7c6d503b0b266760bd33,Charles Krauthammer Past Words Destroy His Argument Against Obama's Mandate,0,0,,
2012-11-10,102,1.555760979296683,547d7b90503b0b266760bbcb,Conservatives Like Sean Hannity Flip On Immigration Reform To Woo Latino Voters,0,0,,
2012-11-11,0,0,,,0,0,,
2012-11-12,200,3.8511219330286295,547d7c4e503b0b266760bd03,Poverty Is The Dirty Word No One Wants To Utter In Polite Company,0,0,,
2012-11-13,0,0,,,0,0,,
2012-11-14,0,0,,,0,0,,
2012-11-15,0,0,,,0,0,,
2012-11-16,69,1.7868333568479535,547d7bde503b0b266760bc53,"Rep. Gutierrez Introduces Republicans To Latinos, Again",0,0,,
2012-11-17,0,0,,,0,0,,
2012-11-18,0,0,,,0,0,,
2012-11-19,0,0,,,0,0,,
2012-11-20,0,0,,,0,0,,
2012-11-21,0,0,,,0,0,,
2012-11-22,0,0,,,0,0,,
2012-11-23,0,0,,,0,0,,
2012-11-24,0,0,,,0,0,,
2012-11-25,0,0,,,0,0,,
2012-11-26,32,1.3582163371500804,547d7ba3503b0b266760bbf0,Navarette Spins A Big Immigration Lie Out Of A Bushel Of Little Lies,0,0,,
2012-11-27,52,1.3629342823102397,547d7c6a503b0b266760bd2f,The Power Of The President,0,0,,
2012-11-28,0,0,,,0,0,,
2012-11-29,0,0,,,0,0,,
2012-11-30,0,0,,,0,0,,
2012-12-01,0,0,,,0,0,,
2012-12-02,34,1.5758518845317564,547d7c16503b0b266760bcae,Is Ross Douthat Kidding?,0,0,,
2012-12-03,0,0,,,0,0,,
2012-12-04,0,0,,,0,0,,
2012-12-05,0,0,,,0,0,,
2012-12-06,0,0,,,0,0,,
2012-12-07,0,0,,,0,0,,
2012-12-08,0,0,,,0,0,,
2012-12-09,0,0,,,0,0,,
2012-12-10,0,0,,,0,0,,
2012-12-11,0,0,,,0,0,,
2012-12-12,0,0,,,0,0,,
2012-12-13,0,0,,,0,0,,
2012-12-14,0,0,,,0,0,,
2012-12-15,0,0,,,0,0,,
2012-12-16,0,0,,,0,0,,
2012-12-17,0,0,,,0,0,,
2012-12-18,0,0,,,0,0,,
2012-12-19,0,0,,,0,0,,
2012-12-20,0,0,,,0,0,,
2012-12-21,0,0,,,0,0,,
2012-12-22,0,0,,,0,0,,
2012-12-23,0,0,,,0,0,,
2012-12-24,0,0,,,0,0,,
2012-12-25,0,0,,,0,0,,
2012-12-26,0,0,,,0,0,,
2012-12-27,0,0,,,0,0,,
2012-12-28,0,0,,,0,0,,
2012-12-29,0,0,,,0,0,,
2012-12-30,0,0,,,0,0,,
2012-12-31,0,0,,,0,0,,
2013-01-01,0,0,,,0,0,,
2013-01-02,0,0,,,0,0,,
2013-01-03,0,0,,,0,0,,
2013-01-04,0,0,,,0,0,,
2013-01-05,0,0,,,0,0,,
2013-01-06,0,0,,,0,0,,
2013-01-07,0,0,,,0,0,,
2013-01-08,0,0,,,0,0,,
2013-01-09,0,0,,,0,0,,
2013-01-10,0,0,,,0,0,,
2013-01-11,77,3.311898893628258,547d7b8e503b0b266760bbc9,The Coming Fight On Immigration Reform: What Progressives Want,0,0,,
2013-01-12,113,2.162616776999278,547d7c15503b0b266760bcad,Peggy Noonan: Republicans Can Win Again If They Start Acting Like Democrats,0,0,,
2013-01-13,0,0,,,0,0,,
2013-01-14,30,1.1863856870934222,547d7c78503b0b266760bd45,Complicated Politics: Democrats And The Grand Bargain,0,0,,
2013-01-15,0,0,,,0,0,,
2013-01-16,0,0,,,0,0,,
2013-01-17,0,0,,,0,0,,
2013-01-18,0,0,,,0,0,,
2013-01-19,0,0,,,0,0,,
2013-01-20,0,0,,,0,0,,
2013-01-21,0,0,,,0,0,,
2013-01-22,0,0,,,0,0,,
2013-01-23,0,0,,,0,0,,
2013-01-24,0,0,,,0,0,,
2013-01-25,0,0,,,0,0,,
2013-01-26,0,0,,,0,0,,
2013-01-27,0,0,,,0,0,,
2013-01-28,0,0,,,0,0,,
2013-01-29,509,2.3037908321747538,547d7ba9503b0b266760bbf9,Lou Barletta (R-PA) Wouldn't Be An American If His Immigration Standards Had Been Official US Policy,0,0,,
2013-01-30,0,0,,,0,0,,
2013-01-31,0,0,,,0,0,,
2013-02-01,0,0,,,0,0,,
2013-02-02,0,0,,,0,0,,
2013-02-03,36,1.1532847654337375,547d7c7d503b0b266760bd4b,Sunday Morning Bobblehead Thread,0,0,,
2013-02-04,0,0,,,0,0,,
2013-02-05,21,1.880257004904224,547d7c33503b0b266760bcdb,Obama Asks Congress For Sequester Delay,0,0,,
2013-02-06,53,2.530364471033086,547d7b8d503b0b266760bbc6,Pathway To Citizenship Becomes GOP Roadblock On Immigration Reform,0,0,,
2013-02-07,0,0,,,0,0,,
2013-02-08,0,0,,,0,0,,
2013-02-09,0,0,,,0,0,,
2013-02-10,94,0.9613202123950195,547d7c2e503b0b266760bcd4,"Too Big To Fail, Too Big To Jail? That Means Too Big To Exist",0,0,,
2013-02-11,157,3.822243818207527,547d7c67503b0b266760bd2a,23 Policies That Would Make It Easier To Save The World,0,0,,
2013-02-12,14,1.416515507759459,547d7c6f503b0b266760bd36,Live Streaming The State Of The Union: Full Transcript Open Thread,0,0,,
2013-02-13,0,0,,,0,0,,
2013-02-14,0,0,,,0,0,,
2013-02-15,0,0,,,0,0,,
2013-02-16,254,1.2556023157639045,547d7c59503b0b266760bd14,Michelle Rhee Allies With Corporate Pals To March On LA Schools,0,0,,
2013-02-17,37,1.0075768012805577,547d7bee503b0b266760bc6d,Lou Dobbs Schooled In New Republican 'Messaging',0,0,,
2013-02-18,501,1.8396576969575946,547d7ba8503b0b266760bbf8,Gingrich Spills The Beans: Republicans Will Oppose Any Obama Immigration Plan,0,0,,
2013-02-19,0,0,,,0,0,,
2013-02-20,0,0,,,0,0,,
2013-02-21,0,0,,,0,0,,
2013-02-22,0,0,,,0,0,,
2013-02-23,212,1.1447917499177767,547d7c29503b0b266760bccb,"Ted Cruz, Radical McCarthy Conservative, Accuses Harvard Law Of Harboring Communists On Faculty",0,0,,
2013-02-24,0,0,,,0,0,,
2013-02-25,0,0,,,0,0,,
2013-02-26,0,0,,,0,0,,
2013-02-27,0,0,,,0,0,,
2013-02-28,0,0,,,0,0,,
2013-03-01,73,2.995439280190511,547d7c30503b0b266760bcd7,"OFA, Fundraising And Money In Politics",0,0,,
2013-03-02,0,0,,,0,0,,
2013-03-03,0,0,,,0,0,,
2013-03-04,287,2.2061507256659194,547d7c5d503b0b266760bd1a,When Do We Stop Playing On The Republican Side Of The Field?,0,0,,
2013-03-05,0,0,,,0,0,,
2013-03-06,423,2.1628618612314385,547d7c53503b0b266760bd0c,Gingrich: GOP Lost In 2012 Because They Are 'Isolated Into Their Own Little World',0,0,,
2013-03-07,0,0,,,0,0,,
2013-03-08,0,0,,,0,0,,
2013-03-09,0,0,,,0,0,,
2013-03-10,0,0,,,0,0,,
2013-03-11,45,1.0479276365921324,547d7c77503b0b266760bd44,Is Pennsylvania Ready For A Kenyan-Born Governor?,0,0,,
2013-03-12,0,0,,,0,0,,
2013-03-13,0,0,,,0,0,,
2013-03-14,0,0,,,0,0,,
2013-03-15,0,0,,,0,0,,
2013-03-16,0,0,,,0,0,,
2013-03-17,113,2.084064923026841,547d7c70503b0b266760bd39,The Republican Party's Anger Mismanagement,0,0,,
2013-03-18,0,0,,,0,0,,
2013-03-19,158,1.7313554589129332,547d7c0b503b0b266760bc9d,"Obama Confirms Wingnuts' Worst Fears, Nominates Tom Perez As Labor Secretary",0,0,,
2013-03-20,0,0,,,0,0,,
2013-03-21,0,0,,,0,0,,
2013-03-22,0,0,,,0,0,,
2013-03-23,0,0,,,0,0,,
2013-03-24,51,3.8932874698356326,547d7c2e503b0b266760bcd3,What Ross Douthat Overlooks About Bush's Failures,0,0,,
2013-03-25,93,5.621428121130638,547d5f92503b0b2502c41211,The Truth Behind Passover?,0,0,,
2013-03-26,290,9.44911141434598,547d5f88503b0b2502c41207,John McCain won't be swapping 'illegal' for 'undocumented' anytime soon,0,0,,
2013-03-27,3,2.2721240347408256,547d5f84503b0b2502c41204,The Evening Blues - 3-27-13,0,0,,
2013-03-28,135,5.198408025602364,547d5f81503b0b2502c41201,"Key Democratic donors ante up, pushing party left",0,0,,
2013-03-29,4,3.218661706916931,547d5f7b503b0b2502c411fc,What's Happenin'? Hands Off Social Security 3.29.13,0,0,,
2013-03-30,135,6.41209963899219,547d7c68503b0b266760bd2b,"High Online Engagement Level Between Mainstream GOP And Extremists, Study Shows",0,0,,
2013-03-31,1,4.158548552274032,547d5f74503b0b2502c411f6,"High Impact Posts: March 30, 2013",0,0,,
2013-04-01,278,9.676419361639233,547d5f6a503b0b2502c411ee,"H-1B Guest Worker Fraud and the ""Lacking Skills"" Scam",0,0,,
2013-04-02,61,3.1702928316184273,547d7bf8503b0b266760bc7e,Stupid Right-Wing Tweets: Michelle Malkin Edition,0,0,,
2013-04-03,151,4.90769041076183,547d5f5a503b0b2502c411e2,"ABC-WaPo survey: Everybody supports a path to citizenship. Except Republicans, of course.",0,0,,
2013-04-04,923,5.11766580734922,547d5f53503b0b2502c411da,Billionaire Pledges to Spend His Fortune To Fight Climate Change Deniers.  ,0,0,,
2013-04-05,14,3.7096475878031483,547d5f4f503b0b2502c411d5,"Rush Limbaugh, Glenn Beck, & Hatred on American Radio Today",0,0,,
2013-04-06,252,1.012693583682346,547d5f4c503b0b2502c411d2,Conservative group warns seniors that undocumented workers will steal their Social Security,0,0,,
2013-04-07,4,2.2713032970688616,547d5f4b503b0b2502c411d1,"Overnight News Digest:  Holocaust Memorial, & More",0,0,,
2013-04-08,38,4.70902748360232,547d5f48503b0b2502c411cf,Abbreviated pundit round-up: The safety net and more guns,0,0,,
2013-04-09,2,2.2093528876060677,547d5f3a503b0b2502c411c5,The Evening Blues - 4-9-13,0,0,,
2013-04-10,28,2.9360729870934494,547d5f39503b0b2502c411c4,Hell No!  Progressives Rage...Over Plan to Cut Social Security  (Pt. 1 of 2),0,0,,
2013-04-11,197,6.5020474272072235,547d7c6d503b0b266760bd34,Untangling The Chained CPI Hairball,0,0,,
2013-04-12,5,6.002114370913963,547d5f25503b0b2502c411b6,TX-Sen: Will John Cornyn (R) Derail Immigration Reform Again?,0,0,,
2013-04-13,14,2.0284838257843827,547d7bec503b0b266760bc6b,Mike's Blog Round Up,0,0,,
2013-04-14,1,2.9122704867271145,547d5f1c503b0b2502c411b0,The Affordible Complexities Act-I'm Changing the Name - Occupy Banking News ,0,0,,
2013-04-15,61,4.489298674044753,547d5f1a503b0b2502c411af,Abbreviated pundit round-up: A Social Security change that liberals don't love,0,0,,
2013-04-16,342,5.333528069379078,547d5f0f503b0b2502c411a5,"There are heroes, and then there are people who make things worse",0,0,,
2013-04-17,1082,8.080634806397947,547d5f00503b0b2502c4119a,"Democrats, this isn't going well. (sigh)",0,0,,
2013-04-18,1,5.5711390510501335,547d5ef8503b0b2502c41191,Erika Eichelberger: Your Home Is Your Abattoir,0,0,,
2013-04-19,29,3.4401944690034387,547d5ef1503b0b2502c4118a,A Bombing in Boston Leads to Musings on Othering Evil to White Privilege,0,0,,
2013-04-20,53,4.361372840615275,547d5eee503b0b2502c41188,"Boston Marathon bombing: Now come the questions, and the politics",0,0,,
2013-04-21,9,4.06124296547992,547d5eea503b0b2502c41184,Republican Moron says there are Al Qaeda training camps in Mexico,0,0,,
2013-04-22,679,3.1946563798293863,547d5ee4503b0b2502c41181,The week in #FAIL,0,0,,
2013-04-23,275,10.152558677880897,547d7c5d503b0b266760bd1b,Rewriting George Bush History By Jennifer Rubin,0,0,,
2013-04-24,610,8.632924687777583,547d5ecc503b0b2502c4116c,Right-wing media tries to blame Boston Marathon bombing on welfare,0,0,,
2013-04-25,115,6.281146505090696,547d7c24503b0b266760bcc4,Maddow: Right Wing Mainstreaming Alex Jones' Conspiracy Theories,0,0,,
2013-04-26,844,7.912563469109237,547d5eb8503b0b2502c4115c,StudentsFirst's Tennessee 'reformer of the year' coauthored anti-gay bill,0,0,,
2013-04-27,336,5.487903726294632,547d5ea4503b0b2502c41153,StudentsFirst Selects Author of Tennessee's 'Don't Say Gay' Bill as 'Reformer of the Year',0,0,,
2013-04-28,0,3.801483788224018,,,0,0,,
2013-04-29,104,3.044829226341976,547d5e98503b0b2502c4114a,Challenge Accepted: 25 Examples of Ken Cuccinelli's Extremism,0,0,,
2013-04-30,3636,6.717938016086763,547d5e8c503b0b2502c41142,Walmart heirs 'invest' $8 million in StudentsFirst's school privatization agenda,0,0,,
2013-05-01,277,3.7902611461025066,547d5e85503b0b2502c4113b,Xenophobes want GOP to stay xenophobic,0,0,,
2013-05-02,132,3.1608235603539105,547d5e7e503b0b2502c41134,RNC celebrates Obama's first 100 days: 'The sequester is here to stay',0,0,,
2013-05-03,533,5.42251228592322,547d5e7b503b0b2502c41130,Biden isn't giving up on background checks and gun trafficking legislation,0,0,,
2013-05-04,760,4.295179157964508,547d5e72503b0b2502c41127,"This week in the War on Workers: Art teachers, not security guards, turn troubled school around",0,0,,
2013-05-05,6,2.358756211482323,547d5e6e503b0b2502c41123,"""Lockdown, USA: Lessons from the Boston Marathon Manhunt,"" by Dr. Henry A. Giroux",0,0,,
2013-05-06,67,3.161113739644228,547d5e63503b0b2502c4111b,Has the 'Gay-Rights Movement' been Hijacked by The Fight For Marriage Equality?,0,0,,
2013-05-07,220,5.117161454373326,547d5e5a503b0b2502c41115,"Don't weaken gun legislation, make it tougher",0,0,,
2013-05-08,31,6.077393722639423,547d5e53503b0b2502c4110e,"Economics Daily Digest: For austerians, failure is the only option",0,0,,
2013-05-09,167,1.707259987539472,547d5e4c503b0b2502c41108,Senate begins wading through hundreds of immigration reform amendments,0,0,,
2013-05-10,2,5.7445012176109245,547d5e44503b0b2502c41101,Perspective of an Immigration Attorney on CIR,0,0,,
2013-05-11,432,4.673149834165685,547d5e40503b0b2502c410ff,"No, Facebook is Really Not Your ""Friend""",0,0,,
2013-05-12,1,2.4382272439055734,547d5e33503b0b2502c410f7,What's Happenin'? 5.12.13,0,0,,
2013-05-13,121,8.659095141403391,547d5e2b503b0b2502c410f1,Heritage's in-house white supremacist got raw deal because HARVARD,0,0,,
2013-05-14,1383,5.048079185182635,547d5e1f503b0b2502c410ea,REBRAND FAIL: FL GOP Latino Outreach Director Switches Parties,0,0,,
2013-05-15,351,5.089133125056829,547d5e1c503b0b2502c410e8,Stephen Colbert tackles racist Heritage immigration study,0,0,,
2013-05-16,0,3.1392238311189087,,,0,0,,
2013-05-17,489,4.636719973996423,547d5e0b503b0b2502c410dd,"Senate filibuster showdown will take time, says Reid's office",0,0,,
2013-05-18,1092,1.1044421837397318,547d7c3f503b0b266760bced,"Heritage Foundation To GOP: Attack Obama, Don't Govern",0,0,,
2013-05-19,3775,4.560407713522627,547d5e02503b0b2502c410d6,Welcome to the Darrell Issa Hall of Shame,0,0,,
2013-05-20,168,2.2039140300391304,547d5dfe503b0b2502c410d2,Republicans and business push to expand guest worker programs,0,0,,
2013-05-21,13,6.45046292740628,547d5dfd503b0b2502c410d0,"AL-Sen: Jeff Sessions (R), The George Wallace Of Immigration Reform",0,0,,
2013-05-22,275,3.022041469855083,547d5df2503b0b2502c410c8,Have Dems sold out too early on immigration? Not if they want something to actually pass,0,0,,
2013-05-23,420,4.562148356521018,547d5de1503b0b2502c410be,Koch Media Manipulation continues amid breaking New Yorker investigation,0,0,,
2013-05-24,55,4.295360567458163,547d5dd9503b0b2502c410b7,Chicago Area Ethnic Handbook: A great guide to our regional cultural traditions ,0,0,,
2013-05-25,37,1.3396674448217651,547d5dd2503b0b2502c410b2,This week in the world of progressive state blogs: Gov. Tancredo? Pipeline votes. Cutting 1%er taxes,0,0,,
2013-05-26,12,2.2381169112534174,547d5dce503b0b2502c410b0,"Anti-Capitalist Meetup: Liberalism is Dead, Now What?: Two Cheers for Bhaskar Sunkara",0,0,,
2013-05-27,48,2.9353417969613695,547d5dcc503b0b2502c410af,"Krugman on ""The Obamacare Shock""",0,0,,
2013-05-28,170,4.53687589571256,547d5dc2503b0b2502c410a9,"Dear GOP, you don't woo Latino voters by punishing them even more",0,0,,
2013-05-29,39,4.968720095410881,547d5dba503b0b2502c410a4,Texas DREAMers join New York DREAMers to protest Sen Ted Cruz Today,0,0,,
2013-05-30,473,5.188796830177051,547d5db6503b0b2502c410a0,Study: Immigrants contributed $115 billion more to Medicare in last decade than they received,0,0,,
